window,representation,domain,rank_name,z_m,component,rmse_m_s
K4_T3-6,storm_relative,B_structured_missing,moderate_rt_full,2026.3157894736842,v,1.1528624007756108
K4_T3-6,storm_relative,B_structured_missing,moderate_rt_full,2026.3157894736842,w,0.16488666579529357
K4_T3-6,storm_relative,B_structured_missing,moderate_rt_full,2789.4736842105262,u,0.34920626766829743
K4_T3-6,storm_relative,B_structured_missing,moderate_rt_full,2789.4736842105262,v,0.28611191905997513
K4_T3-6,storm_relative,B_structured_missing,moderate_rt_full,2789.4736842105262,w,0.09259832783054484
K4_T3-6,storm_relative,B_structured_missing,moderate_rt_full,3552.6315789473683,u,0.37187469617436414
K4_T3-6,storm_relative,B_structured_missing,moderate_rt_full,3552.6315789473683,v,0.32219858191758544
K4_T3-6,storm_relative,B_structured_missing,moderate_rt_full,3552.6315789473683,w,0.0948947483587581
K4_T3-6,storm_relative,B_structured_missing,moderate_rt_full,4315.78947368421,u,0.8656287451988677
K4_T3-6,storm_relative,B_structured_missing,moderate_rt_full,4315.78947368421,v,0.7029441198049118
K4_T3-6,storm_relative,B_structured_missing,moderate_rt_full,4315.78947368421,w,0.12327793366236788
K4_T3-6,storm_relative,B_structured_missing,moderate_rt_full,5078.9473684210525,u,1.1166998093081466
K4_T3-6,storm_relative,B_structured_missing,moderate_rt_full,5078.9473684210525,v,0.5015621055781152
K4_T3-6,storm_relative,B_structured_missing,moderate_rt_full,5078.9473684210525,w,0.08915526455847707
K4_T3-6,storm_relative,B_structured_missing,moderate_rt_full,5842.105263157895,u,1.30803333641327
K4_T3-6,storm_relative,B_structured_missing,moderate_rt_full,5842.105263157895,v,0.20571635835606014
K4_T3-6,storm_relative,B_structured_missing,moderate_rt_full,5842.105263157895,w,0.07471060824417124
K4_T3-6,storm_relative,B_structured_missing,moderate_rt_full,6605.263157894737,u,nan
K4_T3-6,storm_relative,B_structured_missing,moderate_rt_full,6605.263157894737,v,nan
K4_T3-6,storm_relative,B_structured_missing,moderate_rt_full,6605.263157894737,w,nan
K5_T1-5,eulerian,A_common_dense,aggressive_temporal,2789.4736842105262,u,4.553512507528021
K5_T1-5,eulerian,A_common_dense,aggressive_temporal,2789.4736842105262,v,2.7841214557911598
K5_T1-5,eulerian,A_common_dense,aggressive_temporal,2789.4736842105262,w,1.6707364786767573
K5_T1-5,eulerian,A_common_dense,aggressive_temporal,3552.6315789473683,u,3.4511076475462517
K5_T1-5,eulerian,A_common_dense,aggressive_temporal,3552.6315789473683,v,2.7070890371609777
K5_T1-5,eulerian,A_common_dense,aggressive_temporal,3552.6315789473683,w,1.3845439422322956
K5_T1-5,eulerian,A_common_dense,aggressive_temporal,4315.78947368421,u,2.473291131633932
K5_T1-5,eulerian,A_common_dense,aggressive_temporal,4315.78947368421,v,2.5358150397880146
K5_T1-5,eulerian,A_common_dense,aggressive_temporal,4315.78947368421,w,1.0666760629670402
K5_T1-5,eulerian,A_common_dense,aggressive_temporal,5078.9473684210525,u,2.833573847003764
K5_T1-5,eulerian,A_common_dense,aggressive_temporal,5078.9473684210525,v,2.3221493753299067
K5_T1-5,eulerian,A_common_dense,aggressive_temporal,5078.9473684210525,w,0.7451440614233896
K5_T1-5,eulerian,A_common_dense,compact_temporal,2789.4736842105262,u,1.091714039956245
K5_T1-5,eulerian,A_common_dense,compact_temporal,2789.4736842105262,v,1.9023172458602942
K5_T1-5,eulerian,A_common_dense,compact_temporal,2789.4736842105262,w,1.1718381685916264
K5_T1-5,eulerian,A_common_dense,compact_temporal,3552.6315789473683,u,0.965759449910371
K5_T1-5,eulerian,A_common_dense,compact_temporal,3552.6315789473683,v,1.805909071773314
K5_T1-5,eulerian,A_common_dense,compact_temporal,3552.6315789473683,w,1.0273763338563016
K5_T1-5,eulerian,A_common_dense,compact_temporal,4315.78947368421,u,0.8278796640263475
K5_T1-5,eulerian,A_common_dense,compact_temporal,4315.78947368421,v,1.6301552815284464
K5_T1-5,eulerian,A_common_dense,compact_temporal,4315.78947368421,w,0.8371466045255046
K5_T1-5,eulerian,A_common_dense,compact_temporal,5078.9473684210525,u,0.7338035061399949
K5_T1-5,eulerian,A_common_dense,compact_temporal,5078.9473684210525,v,1.382684145710705
K5_T1-5,eulerian,A_common_dense,compact_temporal,5078.9473684210525,w,0.6224957866880289
K5_T1-5,eulerian,A_common_dense,moderate_temporal,2789.4736842105262,u,0.674794438577753
K5_T1-5,eulerian,A_common_dense,moderate_temporal,2789.4736842105262,v,0.5656140599085114
K5_T1-5,eulerian,A_common_dense,moderate_temporal,2789.4736842105262,w,0.40475431704907017
K5_T1-5,eulerian,A_common_dense,moderate_temporal,3552.6315789473683,u,0.5542687502602831
K5_T1-5,eulerian,A_common_dense,moderate_temporal,3552.6315789473683,v,0.5805792753698925
K5_T1-5,eulerian,A_common_dense,moderate_temporal,3552.6315789473683,w,0.33932239010150733
K5_T1-5,eulerian,A_common_dense,moderate_temporal,4315.78947368421,u,0.4437978121310401
K5_T1-5,eulerian,A_common_dense,moderate_temporal,4315.78947368421,v,0.5677109782573786
K5_T1-5,eulerian,A_common_dense,moderate_temporal,4315.78947368421,w,0.268081545066051
K5_T1-5,eulerian,A_common_dense,moderate_temporal,5078.9473684210525,u,0.42821410297400014
K5_T1-5,eulerian,A_common_dense,moderate_temporal,5078.9473684210525,v,0.5161275516570368
K5_T1-5,eulerian,A_common_dense,moderate_temporal,5078.9473684210525,w,0.1985198835122815
K5_T1-5,eulerian,A_common_dense,compact_rt_full,2789.4736842105262,u,0.48021038866703136
K5_T1-5,eulerian,A_common_dense,compact_rt_full,2789.4736842105262,v,0.7125827427096515
K5_T1-5,eulerian,A_common_dense,compact_rt_full,2789.4736842105262,w,0.3888890430546044
K5_T1-5,eulerian,A_common_dense,compact_rt_full,3552.6315789473683,u,0.4580616517348706
K5_T1-5,eulerian,A_common_dense,compact_rt_full,3552.6315789473683,v,0.7108443414138508
K5_T1-5,eulerian,A_common_dense,compact_rt_full,3552.6315789473683,w,0.3344678471726948
K5_T1-5,eulerian,A_common_dense,compact_rt_full,4315.78947368421,u,0.41499748139906606
K5_T1-5,eulerian,A_common_dense,compact_rt_full,4315.78947368421,v,0.6720462918784246
K5_T1-5,eulerian,A_common_dense,compact_rt_full,4315.78947368421,w,0.2605119493540962
K5_T1-5,eulerian,A_common_dense,compact_rt_full,5078.9473684210525,u,0.35545609604526096
K5_T1-5,eulerian,A_common_dense,compact_rt_full,5078.9473684210525,v,0.5975022137700781
K5_T1-5,eulerian,A_common_dense,compact_rt_full,5078.9473684210525,w,0.18547781855057546
K5_T1-5,eulerian,A_common_dense,moderate_rt_full,2789.4736842105262,u,0.055581726569936915
K5_T1-5,eulerian,A_common_dense,moderate_rt_full,2789.4736842105262,v,0.07980284979723691
K5_T1-5,eulerian,A_common_dense,moderate_rt_full,2789.4736842105262,w,0.058021566793225766
K5_T1-5,eulerian,A_common_dense,moderate_rt_full,3552.6315789473683,u,0.05442678953638826
K5_T1-5,eulerian,A_common_dense,moderate_rt_full,3552.6315789473683,v,0.08220218430462173
K5_T1-5,eulerian,A_common_dense,moderate_rt_full,3552.6315789473683,w,0.05312677526156582
K5_T1-5,eulerian,A_common_dense,moderate_rt_full,4315.78947368421,u,0.050948431425285365
K5_T1-5,eulerian,A_common_dense,moderate_rt_full,4315.78947368421,v,0.07838403397550199
K5_T1-5,eulerian,A_common_dense,moderate_rt_full,4315.78947368421,w,0.04459913241657337
K5_T1-5,eulerian,A_common_dense,moderate_rt_full,5078.9473684210525,u,0.04518199554266109
K5_T1-5,eulerian,A_common_dense,moderate_rt_full,5078.9473684210525,v,0.06873135526787315
K5_T1-5,eulerian,A_common_dense,moderate_rt_full,5078.9473684210525,w,0.03652616141880235
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,500.0,u,2.386662051853236
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,500.0,v,3.5060582464961283
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,500.0,w,1.0393008757820643
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,1263.157894736842,u,2.3843428515366165
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,1263.157894736842,v,3.0582928259668245
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,1263.157894736842,w,1.040876247750356
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,2026.3157894736842,u,2.936293255962012
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,2026.3157894736842,v,3.1206784518233475
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,2026.3157894736842,w,1.0760392080828443
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,2789.4736842105262,u,3.3208980511122963
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,2789.4736842105262,v,3.234730790125384
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,2789.4736842105262,w,1.1917218231000521
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,3552.6315789473683,u,3.209193825339921
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,3552.6315789473683,v,3.1283284239150553
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,3552.6315789473683,w,1.047241319979842
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,4315.78947368421,u,3.0872786859447348
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,4315.78947368421,v,2.6789302594216196
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,4315.78947368421,w,0.8809898727065718
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,5078.9473684210525,u,2.019259785959591
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,5078.9473684210525,v,2.72176187097703
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,5078.9473684210525,w,0.3938970259942275
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,5842.105263157895,u,2.642208709065961
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,5842.105263157895,v,1.9065320626753486
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,5842.105263157895,w,0.4769050339125745
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,6605.263157894737,u,nan
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,6605.263157894737,v,nan
K5_T1-5,eulerian,B_structured_missing,aggressive_temporal,6605.263157894737,w,nan
K5_T1-5,eulerian,B_structured_missing,compact_temporal,500.0,u,1.3875130146511112
K5_T1-5,eulerian,B_structured_missing,compact_temporal,500.0,v,1.8859296735135116
K5_T1-5,eulerian,B_structured_missing,compact_temporal,500.0,w,0.7834420826170575
K5_T1-5,eulerian,B_structured_missing,compact_temporal,1263.157894736842,u,1.2503738355034237
K5_T1-5,eulerian,B_structured_missing,compact_temporal,1263.157894736842,v,1.4343425474311597
K5_T1-5,eulerian,B_structured_missing,compact_temporal,1263.157894736842,w,0.8209133391608764
K5_T1-5,eulerian,B_structured_missing,compact_temporal,2026.3157894736842,u,1.3400702958889008
K5_T1-5,eulerian,B_structured_missing,compact_temporal,2026.3157894736842,v,1.2948133373946589
K5_T1-5,eulerian,B_structured_missing,compact_temporal,2026.3157894736842,w,0.8804936145128999
K5_T1-5,eulerian,B_structured_missing,compact_temporal,2789.4736842105262,u,1.506522901605516
K5_T1-5,eulerian,B_structured_missing,compact_temporal,2789.4736842105262,v,1.4731138449216017
K5_T1-5,eulerian,B_structured_missing,compact_temporal,2789.4736842105262,w,0.9478540013576597
K5_T1-5,eulerian,B_structured_missing,compact_temporal,3552.6315789473683,u,1.5105851241335388
K5_T1-5,eulerian,B_structured_missing,compact_temporal,3552.6315789473683,v,1.5134059382562037
K5_T1-5,eulerian,B_structured_missing,compact_temporal,3552.6315789473683,w,0.8568475694100119
K5_T1-5,eulerian,B_structured_missing,compact_temporal,4315.78947368421,u,1.3712588509749306
K5_T1-5,eulerian,B_structured_missing,compact_temporal,4315.78947368421,v,1.4227939271671888
K5_T1-5,eulerian,B_structured_missing,compact_temporal,4315.78947368421,w,0.7549232691475485
K5_T1-5,eulerian,B_structured_missing,compact_temporal,5078.9473684210525,u,1.298668296297387
K5_T1-5,eulerian,B_structured_missing,compact_temporal,5078.9473684210525,v,0.8297341982049978
K5_T1-5,eulerian,B_structured_missing,compact_temporal,5078.9473684210525,w,0.2574036634927584
K5_T1-5,eulerian,B_structured_missing,compact_temporal,5842.105263157895,u,1.2534289990207543
K5_T1-5,eulerian,B_structured_missing,compact_temporal,5842.105263157895,v,0.7727197874807025
K5_T1-5,eulerian,B_structured_missing,compact_temporal,5842.105263157895,w,0.28884691449685335
K5_T1-5,eulerian,B_structured_missing,compact_temporal,6605.263157894737,u,nan
K5_T1-5,eulerian,B_structured_missing,compact_temporal,6605.263157894737,v,nan
K5_T1-5,eulerian,B_structured_missing,compact_temporal,6605.263157894737,w,nan
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,500.0,u,1.9160269521820472
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,500.0,v,1.2987825878598294
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,500.0,w,0.47054087677211603
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,1263.157894736842,u,1.5430591750190474
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,1263.157894736842,v,1.0953187351387623
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,1263.157894736842,w,0.5059890858545792
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,2026.3157894736842,u,1.3936973042191643
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,2026.3157894736842,v,1.0065171706887166
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,2026.3157894736842,w,0.5268295842182004
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,2789.4736842105262,u,1.2286910889373366
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,2789.4736842105262,v,0.8750260947216935
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,2789.4736842105262,w,0.4922256233020019
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,3552.6315789473683,u,1.1531720473266454
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,3552.6315789473683,v,0.8605961154885295
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,3552.6315789473683,w,0.44755414102528346
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,4315.78947368421,u,1.0341799567845245
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,4315.78947368421,v,0.8303663209157146
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,4315.78947368421,w,0.4191763710132337
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,5078.9473684210525,u,0.9951339122763777
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,5078.9473684210525,v,0.5719029324867884
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,5078.9473684210525,w,0.18372526812542941
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,5842.105263157895,u,1.151156641425697
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,5842.105263157895,v,0.5460555644122114
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,5842.105263157895,w,0.24249700972429378
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,6605.263157894737,u,nan
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,6605.263157894737,v,nan
K5_T1-5,eulerian,B_structured_missing,moderate_temporal,6605.263157894737,w,nan
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,500.0,u,0.5735126022858099
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,500.0,v,0.6219473821141663
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,500.0,w,0.0954289348723212
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,1263.157894736842,u,0.455461674295354
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,1263.157894736842,v,0.3851301465713844
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,1263.157894736842,w,0.104709818474566
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,2026.3157894736842,u,0.32920511703535726
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,2026.3157894736842,v,0.2563096626109766
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,2026.3157894736842,w,0.12198535851904187
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,2789.4736842105262,u,0.30905901623844945
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,2789.4736842105262,v,0.3494078961038745
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,2789.4736842105262,w,0.13778013100048458
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,3552.6315789473683,u,0.30819686813586844
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,3552.6315789473683,v,0.33458497808006993
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,3552.6315789473683,w,0.12382029435074204
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,4315.78947368421,u,0.3888031386112339
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,4315.78947368421,v,0.4524503469587161
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,4315.78947368421,w,0.11619334693273149
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,5078.9473684210525,u,0.5539229762694718
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,5078.9473684210525,v,0.38189050754160964
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,5078.9473684210525,w,0.07356751120987307
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,5842.105263157895,u,1.1009137582495656
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,5842.105263157895,v,0.34986017627745836
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,5842.105263157895,w,0.05032600128742728
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,6605.263157894737,u,nan
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,6605.263157894737,v,nan
K5_T1-5,eulerian,B_structured_missing,compact_rt_full,6605.263157894737,w,nan
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,500.0,u,3.7402033110442527
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,500.0,v,1.2575481216593147
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,500.0,w,0.3156409166550618
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,1263.157894736842,u,3.091952081700689
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,1263.157894736842,v,1.322894685688779
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,1263.157894736842,w,0.25003151094288256
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,2026.3157894736842,u,2.1185979381472237
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,2026.3157894736842,v,1.2267259278875262
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,2026.3157894736842,w,0.19858114318679052
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,2789.4736842105262,u,0.31931119983920064
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,2789.4736842105262,v,0.33429152708497406
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,2789.4736842105262,w,0.09263165107890754
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,3552.6315789473683,u,0.32768895689127886
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,3552.6315789473683,v,0.3126834282173418
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,3552.6315789473683,w,0.0831662058718482
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,4315.78947368421,u,0.6262683078922846
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,4315.78947368421,v,0.5635016137771705
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,4315.78947368421,w,0.1057984420932862
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,5078.9473684210525,u,0.7978275110373129
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,5078.9473684210525,v,0.34454827491956663
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,5078.9473684210525,w,0.06499972115767569
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,5842.105263157895,u,1.0885835112611844
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,5842.105263157895,v,0.25856111235492557
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,5842.105263157895,w,0.04277952777141068
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,6605.263157894737,u,nan
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,6605.263157894737,v,nan
K5_T1-5,eulerian,B_structured_missing,moderate_rt_full,6605.263157894737,w,nan
K5_T1-5,storm_relative,A_common_dense,aggressive_temporal,2789.4736842105262,u,2.2446487078034254
K5_T1-5,storm_relative,A_common_dense,aggressive_temporal,2789.4736842105262,v,2.142804310691487
K5_T1-5,storm_relative,A_common_dense,aggressive_temporal,2789.4736842105262,w,1.321857260459534
K5_T1-5,storm_relative,A_common_dense,aggressive_temporal,3552.6315789473683,u,1.7864981280369847
K5_T1-5,storm_relative,A_common_dense,aggressive_temporal,3552.6315789473683,v,2.040185235182746
K5_T1-5,storm_relative,A_common_dense,aggressive_temporal,3552.6315789473683,w,1.1537484027465943
K5_T1-5,storm_relative,A_common_dense,aggressive_temporal,4315.78947368421,u,1.3621833788006183
K5_T1-5,storm_relative,A_common_dense,aggressive_temporal,4315.78947368421,v,1.8113920727511332
K5_T1-5,storm_relative,A_common_dense,aggressive_temporal,4315.78947368421,w,0.9285363174056263
K5_T1-5,storm_relative,A_common_dense,aggressive_temporal,5078.9473684210525,u,1.3765142878777168
K5_T1-5,storm_relative,A_common_dense,aggressive_temporal,5078.9473684210525,v,1.4958306665520236
K5_T1-5,storm_relative,A_common_dense,aggressive_temporal,5078.9473684210525,w,0.6724331825818035
K5_T1-5,storm_relative,A_common_dense,compact_temporal,2789.4736842105262,u,0.7048571162031858
K5_T1-5,storm_relative,A_common_dense,compact_temporal,2789.4736842105262,v,1.0816113533630214
K5_T1-5,storm_relative,A_common_dense,compact_temporal,2789.4736842105262,w,0.7199167129100646
K5_T1-5,storm_relative,A_common_dense,compact_temporal,3552.6315789473683,u,0.6661841352292569
K5_T1-5,storm_relative,A_common_dense,compact_temporal,3552.6315789473683,v,1.035326627275912
K5_T1-5,storm_relative,A_common_dense,compact_temporal,3552.6315789473683,w,0.6438861434376142
K5_T1-5,storm_relative,A_common_dense,compact_temporal,4315.78947368421,u,0.6016917477134986
K5_T1-5,storm_relative,A_common_dense,compact_temporal,4315.78947368421,v,0.957972772765462
K5_T1-5,storm_relative,A_common_dense,compact_temporal,4315.78947368421,w,0.5380863357150564
K5_T1-5,storm_relative,A_common_dense,compact_temporal,5078.9473684210525,u,0.5209182357399363
K5_T1-5,storm_relative,A_common_dense,compact_temporal,5078.9473684210525,v,0.8411795340921835
K5_T1-5,storm_relative,A_common_dense,compact_temporal,5078.9473684210525,w,0.4149755164538427
K5_T1-5,storm_relative,A_common_dense,moderate_temporal,2789.4736842105262,u,0.2644663001631018
K5_T1-5,storm_relative,A_common_dense,moderate_temporal,2789.4736842105262,v,0.3579092379192605
K5_T1-5,storm_relative,A_common_dense,moderate_temporal,2789.4736842105262,w,0.3170398565598182
K5_T1-5,storm_relative,A_common_dense,moderate_temporal,3552.6315789473683,u,0.26081052094721724
K5_T1-5,storm_relative,A_common_dense,moderate_temporal,3552.6315789473683,v,0.3321115045729916
K5_T1-5,storm_relative,A_common_dense,moderate_temporal,3552.6315789473683,w,0.2804465395835502
K5_T1-5,storm_relative,A_common_dense,moderate_temporal,4315.78947368421,u,0.24651913042039758
K5_T1-5,storm_relative,A_common_dense,moderate_temporal,4315.78947368421,v,0.34207606146797837
K5_T1-5,storm_relative,A_common_dense,moderate_temporal,4315.78947368421,w,0.23304268808287926
K5_T1-5,storm_relative,A_common_dense,moderate_temporal,5078.9473684210525,u,0.2263556589862509
K5_T1-5,storm_relative,A_common_dense,moderate_temporal,5078.9473684210525,v,0.33502400201313814
K5_T1-5,storm_relative,A_common_dense,moderate_temporal,5078.9473684210525,w,0.17906816703857045
K5_T1-5,storm_relative,A_common_dense,compact_rt_full,2789.4736842105262,u,0.34725941666734766
K5_T1-5,storm_relative,A_common_dense,compact_rt_full,2789.4736842105262,v,0.5455543557059822
K5_T1-5,storm_relative,A_common_dense,compact_rt_full,2789.4736842105262,w,0.32315534967279363
K5_T1-5,storm_relative,A_common_dense,compact_rt_full,3552.6315789473683,u,0.303362366122571
K5_T1-5,storm_relative,A_common_dense,compact_rt_full,3552.6315789473683,v,0.5505451714432053
K5_T1-5,storm_relative,A_common_dense,compact_rt_full,3552.6315789473683,w,0.28102456813779847
K5_T1-5,storm_relative,A_common_dense,compact_rt_full,4315.78947368421,u,0.2604230773966875
K5_T1-5,storm_relative,A_common_dense,compact_rt_full,4315.78947368421,v,0.5242529016204064
K5_T1-5,storm_relative,A_common_dense,compact_rt_full,4315.78947368421,w,0.22119832246208943
K5_T1-5,storm_relative,A_common_dense,compact_rt_full,5078.9473684210525,u,0.22501161536144568
K5_T1-5,storm_relative,A_common_dense,compact_rt_full,5078.9473684210525,v,0.4732530253767158
K5_T1-5,storm_relative,A_common_dense,compact_rt_full,5078.9473684210525,w,0.15594390228088248
K5_T1-5,storm_relative,A_common_dense,moderate_rt_full,2789.4736842105262,u,0.03704985827684705
K5_T1-5,storm_relative,A_common_dense,moderate_rt_full,2789.4736842105262,v,0.048428781973992266
K5_T1-5,storm_relative,A_common_dense,moderate_rt_full,2789.4736842105262,w,0.0385133816367804
K5_T1-5,storm_relative,A_common_dense,moderate_rt_full,3552.6315789473683,u,0.03318387700454338
K5_T1-5,storm_relative,A_common_dense,moderate_rt_full,3552.6315789473683,v,0.05383983533170791
K5_T1-5,storm_relative,A_common_dense,moderate_rt_full,3552.6315789473683,w,0.037655243478984905
K5_T1-5,storm_relative,A_common_dense,moderate_rt_full,4315.78947368421,u,0.02939635452878201
K5_T1-5,storm_relative,A_common_dense,moderate_rt_full,4315.78947368421,v,0.054174411651365766
K5_T1-5,storm_relative,A_common_dense,moderate_rt_full,4315.78947368421,w,0.03365757931336304
K5_T1-5,storm_relative,A_common_dense,moderate_rt_full,5078.9473684210525,u,0.02578027453023959
K5_T1-5,storm_relative,A_common_dense,moderate_rt_full,5078.9473684210525,v,0.0494433183838312
K5_T1-5,storm_relative,A_common_dense,moderate_rt_full,5078.9473684210525,w,0.028289657605677754
K5_T1-5,storm_relative,B_structured_missing,aggressive_temporal,500.0,u,2.2789906618038507
K5_T1-5,storm_relative,B_structured_missing,aggressive_temporal,500.0,v,2.6845092755788373
K5_T1-5,storm_relative,B_structured_missing,aggressive_temporal,500.0,w,0.9982200713883509
K5_T1-5,storm_relative,B_structured_missing,aggressive_temporal,1263.157894736842,u,1.977733624607208
K5_T1-5,storm_relative,B_structured_missing,aggressive_temporal,1263.157894736842,v,2.115847223976488
K5_T1-5,storm_relative,B_structured_missing,aggressive_temporal,1263.157894736842,w,1.039635763753903
K5_T1-5,storm_relative,B_structured_missing,aggressive_temporal,2026.3157894736842,u,2.0950851502597367
K5_T1-5,storm_relative,B_structured_missing,aggressive_temporal,2026.3157894736842,v,1.9645819542445053
K5_T1-5,storm_relative,B_structured_missing,aggressive_temporal,2026.3157894736842,w,1.06914757635318
K5_T1-5,storm_relative,B_structured_missing,aggressive_temporal,2789.4736842105262,u,2.2794253837626575
K5_T1-5,storm_relative,B_structured_missing,aggressive_temporal,2789.4736842105262,v,2.17468966223741
K5_T1-5,storm_relative,B_structured_missing,aggressive_temporal,2789.4736842105262,w,1.1642047773164004
K5_T1-5,storm_relative,B_structured_missing,aggressive_temporal,3552.6315789473683,u,2.2380095100645168
K5_T1-5,storm_relative,B_structured_missing,aggressive_temporal,3552.6315789473683,v,2.174301657113801
K5_T1-5,storm_relative,B_structured_missing,aggressive_temporal,3552.6315789473683,w,1.036606970010298
