window,K,representation,domain,rank_name,ranks,shape,raw_dof,tucker_parameters,parameter_fraction,compression_factor,completion_iterations,relative_frobenius_error,rmse_u_m_s,nrmse_u,rmse_v_m_s,nrmse_v,rmse_w_m_s,nrmse_w,reference_max_speed_m_s,estimate_max_speed_m_s,max_speed_preservation,reference_zeta_max_s-1,estimate_zeta_max_s-1,zeta_preservation,reference_circulation_m2_s-1,estimate_circulation_m2_s-1,circulation_preservation,reference_cyclonic_circulation_m2_s-1,estimate_cyclonic_circulation_m2_s-1,cyclonic_circulation_preservation,circulation_region_coverage,centre_shift_m,reference_column_depth_m,estimate_column_depth_m,column_depth_preservation,observed_fraction,observed_scalar_count,fit_scalar_count,holdout_scalar_count,holdout_fraction_of_observed,parameters_per_observed_scalar,parameters_per_fit_scalar,holdout_relative_frobenius_error,missing_truth_available,holdout_rmse_u_m_s,holdout_rmse_v_m_s,holdout_rmse_w_m_s
K4_T2-5,4,eulerian,B_structured_missing,compact_rt_full,"[12, 21, 5, 4, 3]","[45, 82, 9, 4, 3]",398520,17452,0.04379203051289772,22.835205134082052,6,0.03708102922631349,0.389582336261703,0.030725119868519994,0.37752184608431233,0.04847993881468455,0.12107586440070002,0.06682514674526813,37.29520024552826,37.83705328313165,1.0145287606457714,0.0036099056005477904,0.0037445643761179316,1.0373025753221101,504795.2927453443,501595.5782641751,0.993661362284566,540440.2800584211,539747.8751153606,0.99871881321839,0.6182965299684543,763.1578947368421,4578.9473684210525,4578.9473684210525,1.0,0.15088828666064438,60132,54102,6030,0.10027938535222511,0.29022816470431717,0.32257587519869874,0.07258000043617106,False,0.9493577539959946,0.7332141824785737,0.16591433397619676
K4_T2-5,4,eulerian,B_structured_missing,moderate_rt_full,"[23, 41, 7, 4, 3]","[45, 82, 9, 4, 3]",398520,83697,0.21001957241794642,4.761460984264669,6,0.13940742127725264,1.8956177122117397,0.14950134031094878,0.8644514209262466,0.11100960760138917,0.16180254705273037,0.08930333889480242,37.29520024552826,37.6283367869852,1.0089324239919288,0.0036099056005477904,0.007693113073883089,2.131111980522617,504795.2927453443,498225.29393266665,0.9869848255181888,540440.2800584211,536828.465898813,0.9933169042114742,0.6182965299684543,7841.663710635168,4578.9473684210525,4578.9473684210525,1.0,0.15088828666064438,60132,54102,6030,0.10027938535222511,1.3918878467371782,1.547022291227681,0.36004660152529816,False,5.344295203716993,2.7034608386582852,0.46458652140376466
K4_T2-5,4,storm_relative,A_common_dense,aggressive_temporal,"[3, 2, 2, 1, 3]","[19, 6, 4, 4, 3]",5472,126,0.023026315789473683,43.42857142857143,0,0.3478747303664093,2.0440526529562506,0.25601324041841683,2.302510546128846,0.5756354913270113,0.7692409970221814,0.41253722230220624,21.944022356322407,19.25954302291688,0.8776669431968526,0.0035662500095598113,0.002012490771553004,0.5643156722490719,289565.3806808756,147658.61576132517,0.5099318689759287,289816.3971882422,148884.5176592677,0.5137201314477866,1.0,1682.9765216125768,3052.631578947368,3052.631578947368,1.0,,,,,,,,,,,,
K4_T2-5,4,storm_relative,A_common_dense,compact_temporal,"[5, 2, 2, 2, 3]","[19, 6, 4, 4, 3]",5472,252,0.046052631578947366,21.714285714285715,0,0.15053893548585784,0.8004812441825478,0.10025857060039554,0.9806306617619065,0.24516101076831257,0.5325417083332219,0.2855974629099547,21.944022356322407,21.517892992217234,0.9805810731876876,0.0035662500095598113,0.0034245355782164593,0.9602623397228273,289565.3806808756,272532.93233867624,0.9411792656216369,289816.3971882422,272532.93233867624,0.9403640890672589,1.0,3354.1019662496847,3052.631578947368,3052.631578947368,1.0,,,,,,,,,,,,
K4_T2-5,4,storm_relative,A_common_dense,moderate_temporal,"[10, 3, 3, 3, 3]","[19, 6, 4, 4, 3]",5472,1051,0.1920687134502924,5.206470028544244,0,0.05610164723507357,0.25903559259346803,0.03244365615907547,0.37409700103413546,0.09352552645472036,0.23428411601220872,0.12564452339819512,21.944022356322407,22.216260917589942,1.0124060464780331,0.0035662500095598113,0.003449024243101852,0.9671291227076846,289565.3806808756,280515.66508367244,0.9687472460418993,289816.3971882422,280515.66508367244,0.9679081922389343,1.0,3000.0,3052.631578947368,3052.631578947368,1.0,,,,,,,,,,,,
K4_T2-5,4,storm_relative,A_common_dense,compact_rt_full,"[5, 2, 2, 4, 3]","[19, 6, 4, 4, 3]",5472,380,0.06944444444444445,14.4,0,0.07396173398569302,0.35960387943729416,0.0450396198496291,0.5038726407127216,0.12596987909156593,0.26843586455449614,0.143959807600335,21.944022356322407,22.31213225868573,1.0167749511181692,0.0035662500095598113,0.003433367280585081,0.9627388072573374,289565.3806808756,271167.3961230385,0.936463452521235,289816.3971882422,271367.07899141894,0.9363413582674551,1.0,4500.0,3052.631578947368,3052.631578947368,1.0,,,,,,,,,,,,
K4_T2-5,4,storm_relative,A_common_dense,moderate_rt_full,"[10, 3, 3, 4, 3]","[19, 6, 4, 4, 3]",5472,1325,0.24214181286549707,4.129811320754717,0,0.018702423047098876,0.1057769174128235,0.013248333573581291,0.12174041357697793,0.03043551870003715,0.05568182439683459,0.029861675675519134,21.944022356322407,22.016443146419018,1.0033002513814768,0.0035662500095598113,0.003543412756955585,0.9935962838996123,289565.3806808756,279394.4200700539,0.9648750807610149,289816.3971882422,279889.27260969655,0.9657468498164452,1.0,3354.1019662496847,3052.631578947368,3052.631578947368,1.0,,,,,,,,,,,,
K4_T2-5,4,storm_relative,B_structured_missing,aggressive_temporal,"[7, 11, 3, 1, 3]","[50, 82, 9, 4, 3]",442800,1985,0.004482836495031617,223.07304785894206,6,0.20393537675845783,1.951889544858734,0.1583128308907791,2.0815903012268318,0.2712027358221071,0.879803036572524,0.4716857932562234,37.27442304130637,36.118687371837055,0.9689938683104883,0.003560786006987954,0.003037758141014817,0.8531144907481921,495902.4976820281,444474.47890849074,0.896294092056554,510158.0896339902,454160.25778165186,0.8902343548202605,0.5110410094637224,1500.0,4578.9473684210525,4578.9473684210525,1.0,0.11268970189701898,49899,44868,5031,0.10082366380087777,0.039780356319765925,0.044240884371935456,0.20429242524678387,False,2.39661299017345,2.236927076790336,0.8614422728947722
K4_T2-5,4,storm_relative,B_structured_missing,compact_temporal,"[13, 21, 5, 2, 3]","[50, 82, 9, 4, 3]",442800,10624,0.023992773261065945,41.67921686746988,6,0.11080034279157622,1.00424321774925,0.08145163086892564,1.1162611350263274,0.1454335531504965,0.6145093432070983,0.32945479268087025,37.27442304130637,36.7172019611856,0.9850508462732401,0.003560786006987954,0.0035286189156754424,0.9909662947311677,495902.4976820281,493587.714135486,0.9953321801012054,510158.0896339902,507301.57170922635,0.9944007201242007,0.5110410094637224,1682.976521612577,4578.9473684210525,4578.9473684210525,1.0,0.11268970189701898,49899,44868,5031,0.10082366380087777,0.21291007835828374,0.2367834536863689,0.11861313460617927,False,1.3676251612759929,1.2746367354286963,0.6148934112755906
K4_T2-5,4,storm_relative,B_structured_missing,moderate_temporal,"[25, 41, 7, 3, 3]","[50, 82, 9, 4, 3]",442800,69271,0.15643857271906053,6.39228537194497,6,0.1000714004884146,1.171305198163305,0.09500160613429502,0.7835604511751353,0.1020872060729037,0.401460130594445,0.21523344690636134,37.27442304130637,38.08244465951261,1.0216776425301288,0.003560786006987954,0.0041858019996410265,1.1755275356133432,495902.4976820281,493496.4069793049,0.9951480568983422,510158.0896339902,514353.94240493944,1.00822461283317,0.5110410094637224,1682.976521612577,4578.9473684210525,4578.9473684210525,1.0,0.11268970189701898,49899,44868,5031,0.10082366380087777,1.3882242129100784,1.5438842827850583,0.22202924361839815,False,3.09420908597021,1.9003659546716567,0.6211689731851873
K4_T2-5,4,storm_relative,B_structured_missing,compact_rt_full,"[13, 21, 5, 4, 3]","[50, 82, 9, 4, 3]",442800,18822,0.04250677506775068,23.525661459993625,6,0.03956854136580484,0.4161064875508814,0.03374934620133252,0.38610730348236544,0.05030449890336197,0.11602076495019258,0.062201815946124325,37.27442304130637,37.67393848304708,1.0107182193349573,0.003560786006987954,0.003602722242172585,1.011777241064847,495902.4976820281,493817.6912060251,0.9957959347134812,510158.0896339902,512318.7911198054,1.0042353567055369,0.5110410094637224,1682.976521612577,4578.9473684210525,4578.9473684210525,1.0,0.11268970189701898,49899,44868,5031,0.10082366380087777,0.37720194793482836,0.41949719176250333,0.07367135493126727,False,0.9796815226903721,0.7118179366322059,0.16646828225845145
K4_T2-5,4,storm_relative,B_structured_missing,moderate_rt_full,"[25, 41, 7, 4, 3]","[50, 82, 9, 4, 3]",442800,90800,0.2050587172538392,4.8766519823788546,6,0.15248913913042522,1.9981300119946055,0.16206327838575849,0.9778828353357977,0.12740475399997933,0.19162951718659843,0.10273767771659291,37.27442304130637,38.31265569909827,1.0278537552852627,0.003560786006987954,0.007488247651220059,2.102976038583773,495902.4976820281,487459.7404291823,0.9829749652556513,510158.0896339902,505668.76994500676,0.9912001401522335,0.5110410094637224,5872.962604230723,4578.9473684210525,4578.9473684210525,1.0,0.11268970189701898,49899,44868,5031,0.10082366380087777,1.81967574500491,2.0237140055273244,0.37931572342729025,False,5.492164436231826,3.018018958097806,0.5811301873647573
K4_T3-6,4,eulerian,A_common_dense,aggressive_temporal,"[2, 2, 2, 1, 3]","[9, 10, 6, 4, 3]",6480,87,0.013425925925925926,74.48275862068965,0,0.5094735138298677,3.4727599253932113,0.4361553228410161,2.7524301735255423,0.7509937760506418,1.0953988126169478,0.5903178317432679,23.00676487963685,19.729334485275846,0.8575449259595016,0.003583911577860514,0.002400851256035203,0.6698969000425055,242542.57601872087,219458.1746243332,0.9048233024761563,267110.568176955,233529.49204086376,0.8742802414547504,1.0,0.0,4578.9473684210525,4578.9473684210525,1.0,,,,,,,,,,,,
K4_T3-6,4,eulerian,A_common_dense,compact_temporal,"[3, 3, 3, 2, 3]","[9, 10, 6, 4, 3]",6480,254,0.039197530864197534,25.511811023622048,0,0.16350339669205396,0.7362684908662859,0.09247037751827669,1.089966951264341,0.29739479110997225,0.6448554691693633,0.34751697551909205,23.00676487963685,22.367011458452918,0.9721928126561517,0.003583911577860514,0.003049551769545367,0.8509003928511697,242542.57601872087,195911.7790974342,0.8077418089363105,267110.568176955,214948.76981748574,0.8047183280112182,1.0,0.0,4578.9473684210525,4578.9473684210525,1.0,,,,,,,,,,,,
K4_T3-6,4,eulerian,A_common_dense,moderate_temporal,"[5, 5, 5, 3, 3]","[9, 10, 6, 4, 3]",6480,1271,0.19614197530864197,5.098347757671125,0,0.05168464766426579,0.25985694443678053,0.03263628696719398,0.2951922777601651,0.08054248404497773,0.2444758758158971,0.1317497036356966,23.00676487963685,22.728895533352613,0.9879222764374761,0.003583911577860514,0.003288990804407933,0.9177098075537232,242542.57601872087,230488.675214089,0.9503019181106517,267110.568176955,258036.61111424456,0.9660292098338126,1.0,0.0,4578.9473684210525,4578.9473684210525,1.0,,,,,,,,,,,,
K4_T3-6,4,eulerian,A_common_dense,compact_rt_full,"[3, 3, 3, 4, 3]","[9, 10, 6, 4, 3]",6480,424,0.0654320987654321,15.283018867924529,0,0.06885843523463425,0.3232541605148902,0.04059855151752529,0.4610407850900945,0.12579383972697517,0.2521104044060091,0.13586400274921306,23.00676487963685,22.68213664998954,0.9858898792878682,0.003583911577860514,0.003390401156670635,0.9460058048347837,242542.57601872087,234147.17731715666,0.965385876412411,267110.568176955,251444.16527940467,0.941348622016439,1.0,1500.0,4578.9473684210525,4578.9473684210525,1.0,,,,,,,,,,,,
K4_T3-6,4,eulerian,A_common_dense,moderate_rt_full,"[5, 5, 5, 4, 3]","[9, 10, 6, 4, 3]",6480,1650,0.25462962962962965,3.9272727272727272,0,0.011420515202783808,0.05229092478189337,0.00656738895572219,0.07527013360757685,0.02053727008427082,0.045495948833437834,0.024518074658393285,23.00676487963685,23.089034784345692,1.0035759006161555,0.003583911577860514,0.0036331693628679426,1.013744140706963,242542.57601872087,242279.90991942972,0.9989170309658504,267110.568176955,267517.7987577162,1.00152457682053,1.0,3354.1019662496847,4578.9473684210525,4578.9473684210525,1.0,,,,,,,,,,,,
K4_T3-6,4,eulerian,B_structured_missing,aggressive_temporal,"[6, 10, 3, 1, 3]","[45, 79, 9, 4, 3]",383940,1640,0.004271500755326353,234.109756097561,6,0.24665101357122787,2.6326468309153377,0.21025931346002247,2.316537564751911,0.3063793881607789,0.9602441684911103,0.5248389718843117,37.29520024552826,31.760449995196343,0.8515961782241527,0.0036099056005477904,0.0031489194236371315,0.8722996587942061,504795.2927453443,496591.03666519816,0.983747360171433,540440.2800584211,538919.863408908,0.9971867073835639,0.6182965299684543,1500.0,4578.9473684210525,5342.105263157895,1.1666666666666667,0.1750195343022347,67197,60471,6726,0.10009375418545471,0.024405851451701713,0.027120437895850905,0.22619256332908091,False,2.6343949731620855,2.4246377095253453,0.9441429982021324
K4_T3-6,4,eulerian,B_structured_missing,compact_temporal,"[12, 20, 5, 2, 3]","[45, 79, 9, 4, 3]",383940,9382,0.024436109808824297,40.9230441270518,6,0.11139055833984818,1.0173056152768467,0.08124826229455392,1.1658875137230675,0.1541973281823383,0.5494592512001474,0.30031697973792887,37.29520024552826,37.18916846359638,0.9971569590393984,0.0036099056005477904,0.0029541158566725057,0.8183360407607969,504795.2927453443,465132.44647550426,0.9214278602834578,540440.2800584211,501818.0134986646,0.9285355515033382,0.6182965299684543,0.0,4578.9473684210525,4578.9473684210525,1.0,0.1750195343022347,67197,60471,6726,0.10009375418545471,0.1396193282438204,0.15514874898711778,0.1178214666770083,False,1.2834627764713116,1.3344695914363998,0.5402636520534112
K4_T3-6,4,eulerian,B_structured_missing,moderate_temporal,"[23, 40, 7, 3, 3]","[45, 79, 9, 4, 3]",383940,62239,0.1621060582382664,6.168800912611064,6,0.1379536450517756,1.7831449621913995,0.14241288696505694,0.9216124659850341,0.12189012936644567,0.32607679090778735,0.17822322000069835,37.29520024552826,37.66488206198576,1.0099123161700096,0.0036099056005477904,0.005350179983889693,1.4820830724985778,504795.2927453443,473105.0644646128,0.937221624812737,540440.2800584211,508658.07413989847,0.9411920112337168,0.6182965299684543,5267.038043406609,4578.9473684210525,4578.9473684210525,1.0,0.1750195343022347,67197,60471,6726,0.10009375418545471,0.9262169442088188,1.0292371549999173,0.31107397447386553,False,4.630004912358954,2.0612887221573706,0.4950440871474454
K4_T3-6,4,eulerian,B_structured_missing,compact_rt_full,"[12, 20, 5, 4, 3]","[45, 79, 9, 4, 3]",383940,16590,0.043209876543209874,23.142857142857142,6,0.03753870546570583,0.38298414400875,0.03058746134868242,0.3760239471552508,0.04973197439842283,0.13462935648919808,0.07358413137386458,37.29520024552826,37.4510330367541,1.0041783604914287,0.0036099056005477904,0.0036892078815333983,1.0219679653045703,504795.2927453443,498704.3786762606,0.9879338928935766,540440.2800584211,537635.9383990165,0.9948110054655781,0.6182965299684543,763.1578947368421,4578.9473684210525,4578.9473684210525,1.0,0.1750195343022347,67197,60471,6726,0.10009375418545471,0.2468860216973972,0.27434638090985763,0.06804948677978973,False,0.8547387324145672,0.6924408090183233,0.1756634879180338
K4_T3-6,4,eulerian,B_structured_missing,moderate_rt_full,"[23, 40, 7, 4, 3]","[45, 79, 9, 4, 3]",383940,81563,0.21243683908944105,4.707281487929576,6,0.15044099783232012,2.058250610266427,0.16438451035713889,0.8136798345790207,0.10761523304016973,0.13912740264092543,0.07604262057403369,37.29520024552826,38.15524048856388,1.0230603465693615,0.0036099056005477904,0.006760133208540773,1.8726620462083403,504795.2927453443,498185.86496848904,0.9869067166991402,540440.2800584211,536486.9826669825,0.9926850430337811,0.6182965299684543,4060.996152508953,4578.9473684210525,5342.105263157895,1.1666666666666667,0.1750195343022347,67197,60471,6726,0.10009375418545471,1.2137893060702114,1.3487952903044436,0.38045620479727277,False,5.682837710841964,2.5147196953982864,0.41203627712154883
K4_T3-6,4,storm_relative,A_common_dense,aggressive_temporal,"[2, 2, 2, 1, 3]","[9, 10, 6, 4, 3]",6480,87,0.013425925925925926,74.48275862068965,0,0.25344653116166815,1.627490472038021,0.2013281946213236,1.3956453735375522,0.3977821387854185,0.7730018154745688,0.43191181737181134,22.99862412001536,21.969572473413912,0.955255947432704,0.0035384644149560824,0.0018460781966485012,0.5217173271110638,284430.3650141544,156573.3480252632,0.5504804243297704,287905.5763856852,156573.3480252632,0.5438357602893867,1.0,1682.9765216125768,4578.9473684210525,4578.9473684210525,1.0,,,,,,,,,,,,
K4_T3-6,4,storm_relative,A_common_dense,compact_temporal,"[3, 3, 3, 2, 3]","[9, 10, 6, 4, 3]",6480,254,0.039197530864197534,25.511811023622048,0,0.1058959603430269,0.5230171233799793,0.06469966799514962,0.6797804640642143,0.19374873590890157,0.4136630002445996,0.23113262432046516,22.99862412001536,22.740589137219974,0.9887804165393171,0.0035384644149560824,0.003221489707982848,0.9104202643289353,284430.3650141544,258261.09407486618,0.9079941027464281,287905.5763856852,264014.0726579854,0.917016182778988,1.0,0.0,4578.9473684210525,4578.9473684210525,1.0,,,,,,,,,,,,
K4_T3-6,4,storm_relative,A_common_dense,moderate_temporal,"[5, 5, 5, 3, 3]","[9, 10, 6, 4, 3]",6480,1271,0.19614197530864197,5.098347757671125,0,0.04040260163907099,0.1966614374659372,0.02432794098454574,0.20784996832517846,0.05924069718176611,0.2238679746462002,0.12508537734989056,22.99862412001536,22.830175030451226,0.9926756883940054,0.0035384644149560824,0.0034213400925043576,0.9668996749107682,284430.3650141544,281812.41211072064,0.9907958037345855,287905.5763856852,285710.8335940528,0.9923768659878535,1.0,0.0,4578.9473684210525,4578.9473684210525,1.0,,,,,,,,,,,,
K4_T3-6,4,storm_relative,A_common_dense,compact_rt_full,"[3, 3, 3, 4, 3]","[9, 10, 6, 4, 3]",6480,424,0.0654320987654321,15.283018867924529,0,0.05630329838614615,0.26170793856267793,0.032374497850615566,0.36094051504342334,0.10287404864486538,0.2399239687707587,0.1340566028544409,22.99862412001536,22.93947876402931,0.9974283089424216,0.0035384644149560824,0.0033579184665227524,0.9489761864863714,284430.3650141544,263656.5893157099,0.9269635796536325,287905.5763856852,268120.66925937636,0.9312798752469994,1.0,0.0,4578.9473684210525,4578.9473684210525,1.0,,,,,,,,,,,,
K4_T3-6,4,storm_relative,A_common_dense,moderate_rt_full,"[5, 5, 5, 4, 3]","[9, 10, 6, 4, 3]",6480,1650,0.25462962962962965,3.9272727272727272,0,0.010151334602265123,0.049834812700787566,0.006164799759335842,0.06702191573890579,0.019102360451740293,0.03684007924286663,0.020584253826285547,22.99862412001536,23.055530510463278,1.0024743389061432,0.0035384644149560824,0.0034306260788436282,0.9695239732646025,284430.3650141544,281331.0000279593,0.9891032556033851,287905.5763856852,285555.4726199963,0.9918372412400216,1.0,0.0,4578.9473684210525,4578.9473684210525,1.0,,,,,,,,,,,,
K4_T3-6,4,storm_relative,B_structured_missing,aggressive_temporal,"[7, 10, 3, 1, 3]","[50, 78, 9, 4, 3]",421200,1800,0.004273504273504274,234.0,6,0.19040412518365307,2.021412518146387,0.16592785488937103,1.6176893360127467,0.2205874927848963,0.8697167425262524,0.46078095125608204,37.29520024552826,35.93052482208886,0.9634088189779053,0.0035800519915483832,0.0031967340676712407,0.8929295091853243,495730.66704935353,529059.2358300546,1.067231202336294,512294.2714496391,531318.5589983955,1.0371354680483218,0.5173501577287066,0.0,4578.9473684210525,4578.9473684210525,1.0,0.13403846153846155,56457,50760,5697,0.10090865614538498,0.03188267176789415,0.03546099290780142,0.19581913412073051,False,2.393823148424767,1.9114644229391928,0.8677354683189192
K4_T3-6,4,storm_relative,B_structured_missing,compact_temporal,"[13, 20, 5, 2, 3]","[50, 78, 9, 4, 3]",421200,10072,0.023912630579297246,41.81890389197776,6,0.09386775312295581,0.8717606049014703,0.07155855910153527,0.9138639636927629,0.12461413697287652,0.46673014004906244,0.24727632273354766,37.29520024552826,38.78362549454939,1.0399092976903803,0.0035800519915483832,0.003258970870857179,0.9103138386120656,495730.66704935353,444666.1054407254,0.8969913200799734,512294.2714496391,464635.6466286696,0.9069702171642289,0.5173501577287066,763.1578947368421,4578.9473684210525,4578.9473684210525,1.0,0.13403846153846155,56457,50760,5697,0.10090865614538498,0.1784012611367944,0.1984239558707644,0.10725736632924829,False,1.2252899032301123,1.1465277046867655,0.47477710305504717
K4_T3-6,4,storm_relative,B_structured_missing,moderate_temporal,"[25, 39, 7, 3, 3]","[50, 78, 9, 4, 3]",421200,65801,0.1562226970560304,6.401118524034589,6,0.14804796585858115,1.8653298598185066,0.15311579379383353,0.9368345128696612,0.12774639218283745,0.39076081321412665,0.2070273347887982,37.29520024552826,38.39401620906684,1.0294626642652316,0.0035800519915483832,0.00418105908439443,1.1678766381786845,495730.66704935353,437484.89890006563,0.8825052149870544,512294.2714496391,461430.7406515339,0.9007142307990743,0.5173501577287066,4060.996152508953,4578.9473684210525,4578.9473684210525,1.0,0.13403846153846155,56457,50760,5697,0.10090865614538498,1.1655064916662239,1.2963159968479117,0.3279134254344489,False,4.844635803277977,2.149408056965458,0.5794915793201948
K4_T3-6,4,storm_relative,B_structured_missing,compact_rt_full,"[13, 20, 5, 4, 3]","[50, 78, 9, 4, 3]",421200,17880,0.04245014245014245,23.55704697986577,6,0.03892954194475095,0.4081357596485474,0.033501865895352666,0.3600669363431473,0.04909858831018954,0.1249104461157519,0.06617827548755094,37.29520024552826,37.37536275363005,1.0021494054884825,0.0035800519915483832,0.0033470627802499567,0.9349201598612377,495730.66704935353,485436.1878561704,0.9792337253322312,512294.2714496391,507632.98870379804,0.9909011616845704,0.5173501577287066,1682.976521612577,4578.9473684210525,4578.9473684210525,1.0,0.13403846153846155,56457,50760,5697,0.10090865614538498,0.31670120622774856,0.35224586288416077,0.06895877435238187,False,0.8799936937803297,0.6728786741241615,0.17313593565061416
K4_T3-6,4,storm_relative,B_structured_missing,moderate_rt_full,"[25, 39, 7, 4, 3]","[50, 78, 9, 4, 3]",421200,86280,0.20484330484330485,4.881780250347705,6,0.15458709473571824,2.051502357336465,0.16839778244050446,0.8278345867455073,0.11288320437402778,0.1517297302923288,0.08038728707791626,37.29520024552826,37.76557857445166,1.0126123020074091,0.0035800519915483832,0.006259439932970325,1.748421516711856,495730.66704935353,482934.6988117877,0.9741876605824511,512294.2714496391,503724.01309398614,0.9832708292220373,0.5173501577287066,4060.996152508953,4578.9473684210525,4578.9473684210525,1.0,0.13403846153846155,56457,50760,5697,0.10090865614538498,1.5282427334077262,1.6997635933806146,0.3784150127727499,False,5.598034715945074,2.51462147574719,0.44156276153254853
K5_T1-5,5,eulerian,A_common_dense,aggressive_temporal,"[2, 2, 2, 1, 3]","[12, 7, 4, 5, 3]",5040,84,0.016666666666666666,60.0,0,0.4175872100490539,3.420194801448052,0.3351501063822545,2.593376128383328,0.8763101496995653,1.265045434434547,0.910857407123029,21.616751324196105,25.39050969790158,1.1745756481678828,0.00360679026444753,0.00047655337126392965,0.13212672107978135,210977.5132164359,27658.15407773177,0.13109527008860913,214510.2525539696,29444.689766154883,0.13726472005689688,1.0,3439.8270265086253,3052.6315789473683,0.0,0.0,,,,,,,,,,,,
K5_T1-5,5,eulerian,A_common_dense,compact_temporal,"[3, 2, 2, 2, 3]","[12, 7, 4, 5, 3]",5040,149,0.029563492063492063,33.8255033557047,0,0.1996851528790355,0.9149293939780948,0.08965532711592467,1.6918436813211701,0.5716794310785287,0.9376862837123514,0.6751524283859641,21.616751324196105,21.392344043921682,0.9896188249145819,0.00360679026444753,0.0028571838659741293,0.7921680099166449,210977.5132164359,210248.9601719979,0.9965467739507831,214510.2525539696,210846.34353354533,0.9829196554626104,1.0,1682.976521612577,3052.6315789473683,3052.6315789473683,1.0,,,,,,,,,,,,
K5_T1-5,5,eulerian,A_common_dense,moderate_temporal,"[6, 4, 3, 3, 3]","[12, 7, 4, 5, 3]",5040,784,0.15555555555555556,6.428571428571429,0,0.07778113367464166,0.5345290445543363,0.052379316543883024,0.5580490489573151,0.18856657168982857,0.31234740296214636,0.2248962273128797,21.616751324196105,21.84161501095637,1.0104022886412434,0.00360679026444753,0.003176014477318807,0.8805653349530965,210977.5132164359,199227.4034966274,0.9443063408006217,214510.2525539696,204807.89450824994,0.9547697234504976,1.0,0.0,3052.6315789473683,3052.6315789473683,1.0,,,,,,,,,,,,
K5_T1-5,5,eulerian,A_common_dense,compact_rt_full,"[3, 2, 2, 5, 3]","[12, 7, 4, 5, 3]",5040,272,0.05396825396825397,18.529411764705884,0,0.0798159274750965,0.42982392905616745,0.04211910253995547,0.6748571991198185,0.22803642198834365,0.3022300140335232,0.21761150978769445,21.616751324196105,21.755520730537548,1.0064195310507233,0.00360679026444753,0.0032605515518340598,0.9040036466698999,210977.5132164359,217807.05989966114,1.03237096967874,214510.2525539696,218728.9800430047,1.0196667871992444,1.0,763.1578947368421,3052.6315789473683,3052.6315789473683,1.0,,,,,,,,,,,,
K5_T1-5,5,eulerian,A_common_dense,moderate_rt_full,"[6, 4, 3, 5, 3]","[12, 7, 4, 5, 3]",5040,1226,0.24325396825396825,4.1109298531810765,0,0.009809129474363491,0.05169322763585087,0.005065498238305729,0.07744958024328247,0.026170462708573018,0.048765252852664295,0.035111933976451085,21.616751324196105,21.61355863569943,0.9998523048885194,0.00360679026444753,0.003496802960683546,0.9695054894518987,210977.5132164359,209350.35511278108,0.9922875282827627,214510.2525539696,212363.62447698956,0.9899928882119984,1.0,0.0,3052.6315789473683,3052.6315789473683,1.0,,,,,,,,,,,,
K5_T1-5,5,eulerian,B_structured_missing,aggressive_temporal,"[6, 11, 3, 1, 3]","[45, 82, 9, 5, 3]",498150,1807,0.003627421459399779,275.67791920309907,6,0.29017340648376677,2.96055888067975,0.23063788141901403,3.0855956702683627,0.3922095751821556,1.0322700632323747,0.5808078059523236,37.29520024552826,32.41176465735981,0.8690599445499967,0.0036099056005477904,0.0019182893159689451,0.531395977689237,504795.2927453443,244689.26632996585,0.4847296911173952,540440.2800584211,276172.8043705301,0.5110144720165494,0.6182965299684543,4242.640687119285,4578.9473684210525,4578.9473684210525,1.0,0.14380006022282446,71634,64440,7194,0.10042717145489571,0.025225451601194965,0.02804158907510863,0.2547748091888942,False,2.9014182666363135,3.0258840183842404,1.0048781307941808
K5_T1-5,5,eulerian,B_structured_missing,compact_temporal,"[12, 21, 5, 2, 3]","[45, 82, 9, 5, 3]",498150,9886,0.019845428083910467,50.38943961157192,6,0.1454367828511988,1.408502308364865,0.10972725132913964,1.4774546618638655,0.18779902722320185,0.833349487002818,0.46888494046024093,37.29520024552826,32.62406462816034,0.8747523652744567,0.0036099056005477904,0.0032043090536580405,0.8876434478430123,504795.2927453443,498616.6242528698,0.9877600512895601,540440.2800584211,537549.8572876041,0.9946517258659837,0.6182965299684543,0.0,4578.9473684210525,4578.9473684210525,1.0,0.14380006022282446,71634,64440,7194,0.10042717145489571,0.13800709160454533,0.15341402855369335,0.14110875774642803,False,1.5997749271854844,1.5782795017071467,0.8065525193634002
K5_T1-5,5,eulerian,B_structured_missing,moderate_temporal,"[23, 41, 7, 3, 3]","[45, 82, 9, 5, 3]",498150,63893,0.12826056408712236,7.796628738672468,6,0.11247188028706744,1.3305425408795422,0.10365391303951055,0.9587520854327856,0.12186682518254055,0.4666023454111366,0.2625342864655411,37.29520024552826,37.000939504181034,0.9921099567930995,0.0036099056005477904,0.0033964147412614085,0.9408597113304056,504795.2927453443,512534.5207359543,1.015331418699489,540440.2800584211,550745.3372821893,1.0190678926127679,0.6182965299684543,1500.0,4578.9473684210525,4578.9473684210525,1.0,0.14380006022282446,71634,64440,7194,0.10042717145489571,0.8919367897925566,0.9915114835505897,0.2043224785671996,False,2.801069586513993,1.9063692698159096,0.6872027108735886
